date,customer_id,amount
2024-07-02,2113,19
2024-08-02,2113,49
2023-04-27,2114,19
2023-05-27,2114,29
2023-06-27,2114,99
2023-07-27,2114,19
2023-08-27,2114,29
2023-09-27,2114,29
2023-10-27,2114,19
2023-11-27,2114,19
2023-12-27,2114,19
2024-01-27,2114,19
2024-02-27,2114,19
2024-03-27,2114,49
2024-04-27,2114,99
2024-05-27,2114,19
2024-06-27,2114,29
2024-07-27,2114,19
2023-05-04,2115,99
2023-06-04,2115,29
2024-02-03,2116,29
2024-03-03,2116,19
2024-04-03,2116,19
2024-05-03,2116,49
2024-06-03,2116,19
2024-12-15,2117,29
2025-01-15,2117,19
2025-02-15,2117,29
2025-03-15,2117,29
2025-04-15,2117,29
2025-05-15,2117,29
2025-06-15,2117,49
2023-02-20,2118,29
2023-03-20,2118,19
2023-04-20,2118,19
2023-05-20,2118,19
2023-06-20,2118,99
2023-07-20,2118,19
2023-08-20,2118,19
2023-09-20,2118,29
2023-10-20,2118,19
2023-11-20,2118,29
2023-11-20,2119,19
2023-05-21,2120,29
2023-06-21,2120,19
2023-07-21,2120,19
2023-08-21,2120,29
2023-09-21,2120,49
2023-10-21,2120,19
2023-11-21,2120,19
2023-12-21,2120,19
2024-01-21,2120,29
2024-02-21,2120,99
2024-03-21,2120,19
2024-04-21,2120,19
2024-05-21,2120,19
2024-06-21,2120,19
2024-07-21,2120,29
2024-08-21,2120,99
2024-04-14,2121,29
2024-05-14,2121,99
2024-06-14,2121,99
2024-07-14,2121,29
2024-08-14,2121,49
2024-09-14,2121,19
2024-10-14,2121,19
2024-11-14,2121,19
2024-12-14,2121,49
2023-11-30,2122,19
2023-12-30,2122,29
2024-01-30,2122,49
2024-02-29,2122,99
2024-03-30,2122,49
2024-04-30,2122,19
2024-01-08,2123,49
2024-02-08,2123,29
2024-03-08,2123,49
2024-04-08,2123,19
2024-05-08,2123,19
2024-06-08,2123,29
2024-07-08,2123,99
2024-08-08,2123,29
2024-09-08,2123,99
2024-10-08,2123,99
2024-11-08,2123,99
2024-12-08,2123,99
2024-07-17,2124,29
2024-08-17,2124,19
2024-09-17,2124,49
2024-10-17,2124,19
2024-11-17,2124,29
2024-12-17,2124,19
2025-01-17,2124,29
2025-02-17,2124,19
2025-03-17,2124,29
2025-04-17,2124,19
2025-05-17,2124,29
2025-06-17,2124,19
2025-07-17,2124,99
2024-05-08,2125,49
2024-06-08,2125,99
2024-07-08,2125,19
2024-08-08,2125,99
2024-09-08,2125,19
2024-10-08,2125,29
2024-11-08,2125,19
2024-12-08,2125,99
2025-01-08,2125,29
2025-02-08,2125,29
2025-03-08,2125,99
2025-04-08,2125,29
2025-05-08,2125,29
2024-06-22,2126,49
2024-07-22,2126,99
2024-08-22,2126,99
2024-09-22,2126,19
2024-10-22,2126,19
2024-11-22,2126,19
2024-12-22,2126,19
2024-10-30,2127,29
2024-11-30,2127,49
2024-12-30,2127,99
2025-01-30,2127,19
2025-02-28,2127,19
2025-03-30,2127,19
2025-04-30,2127,19
2025-05-30,2127,29
2025-06-30,2127,19
2025-07-30,2127,99
2025-08-30,2127,29
2025-09-30,2127,29
2023-06-05,2128,19
2023-10-18,2129,29
2023-11-18,2129,49
2023-12-18,2129,29
2024-01-18,2129,49
2024-02-18,2129,19
2024-03-18,2129,19
2024-04-18,2129,49
2024-05-18,2129,19
2024-06-18,2129,29
2024-07-18,2129,49
2024-08-18,2129,19
2024-09-18,2129,29
2024-10-18,2129,49
2024-11-18,2129,49
2024-10-09,2130,49
2024-11-09,2130,49
2024-12-09,2130,49
2025-01-09,2130,19
2025-02-09,2130,19
2025-03-09,2130,29
2023-05-24,2131,29
2023-06-24,2131,19
2023-07-24,2131,99
2023-08-24,2131,19
2023-09-24,2131,29
2023-10-24,2131,29
2023-11-24,2131,29
2023-12-24,2131,19
2023-04-16,2132,19
2023-05-16,2132,19
2023-06-16,2132,19
2024-02-24,2133,49
2024-03-24,2133,29
2024-04-24,2133,29
2024-05-24,2133,99
2024-06-24,2133,49
2024-07-24,2133,49
2024-08-24,2133,29
2024-09-24,2133,49
2024-10-24,2133,29
2024-11-24,2133,19
2024-12-24,2133,19
2025-01-24,2133,19
2025-02-24,2133,19
2025-03-24,2133,49
2025-04-24,2133,49
2025-05-24,2133,99
2025-06-24,2133,29
2024-10-31,2134,29
2024-11-30,2134,29
2024-12-31,2134,49
2025-01-31,2134,19
2025-02-28,2134,49
2025-03-31,2134,29
2025-04-30,2134,19
2025-05-31,2134,99
2025-06-30,2134,19
2025-07-31,2134,29
2025-08-31,2134,19
2025-09-30,2134,29
2025-10-31,2134,29
2024-10-19,2135,19
2024-11-19,2135,49
2024-12-19,2135,19
2025-01-19,2135,19
2025-02-19,2135,49
2025-03-19,2135,29
2025-04-19,2135,49
2025-05-19,2135,19
2025-06-19,2135,19
2025-07-19,2135,19
2025-08-19,2135,19
2025-09-19,2135,49
2025-10-19,2135,19
2025-11-19,2135,99
2025-12-19,2135,49
2026-01-19,2135,29
2023-01-02,2136,29
2023-02-02,2136,29
2023-03-02,2136,29
2023-04-02,2136,99
2023-05-02,2136,19
2023-06-02,2136,19
2023-07-02,2136,19
2023-08-02,2136,19
2024-08-11,2137,29
2024-09-11,2137,29
2024-10-11,2137,19
2024-11-11,2137,49
2024-12-11,2137,19
2025-01-11,2137,49
2025-02-11,2137,99
2025-03-11,2137,19
2025-04-11,2137,19
2025-05-11,2137,29
2025-06-11,2137,49
2025-07-11,2137,49
2025-08-11,2137,29
2025-09-11,2137,49
2025-10-11,2137,19
2024-10-05,2138,29
2024-11-05,2138,29
2023-03-31,2139,29
2023-04-30,2139,49
2023-05-31,2139,99
2023-06-30,2139,29
2023-07-31,2139,99
2023-08-31,2139,19
2023-09-30,2139,99
2023-10-31,2139,19
2023-11-30,2139,29
2023-12-31,2139,19
2024-01-31,2139,49
2023-12-11,2140,19
2024-01-11,2140,29
2024-02-11,2140,19
2024-03-11,2140,19
2024-04-11,2140,29
2024-05-11,2140,19
2024-06-11,2140,19
2024-07-11,2140,19
2024-08-11,2140,19
2024-09-11,2140,29
2024-10-11,2140,29
2024-11-11,2140,29
2024-12-11,2140,19
2023-12-16,2141,49
2024-01-16,2141,29
2024-02-16,2141,19
2024-03-16,2141,99
2024-04-16,2141,99
2024-05-16,2141,99
2024-06-16,2141,19
2024-07-16,2141,49
2024-08-16,2141,19
2024-09-16,2141,19
2024-10-16,2141,19
2024-11-16,2141,29
2024-04-03,2142,19
2024-05-03,2142,29
2024-06-03,2142,29
2024-07-03,2142,49
2024-08-03,2142,49
2024-09-03,2142,19
2024-10-03,2142,19
2024-11-03,2142,29
2024-12-03,2142,29
2025-01-03,2142,19
2025-02-03,2142,29
2025-03-03,2142,19
2025-04-03,2142,29
2025-05-03,2142,19
2025-06-03,2142,29
2025-07-03,2142,49
2025-08-03,2142,99
2023-09-20,2143,29
2023-10-20,2143,29
2023-11-20,2143,29
2023-12-20,2143,19
2024-01-20,2143,19
2024-02-20,2143,29
2024-03-20,2143,99
2024-04-20,2143,19
2024-05-20,2143,49
2024-06-20,2143,19
2024-07-20,2143,99
2024-08-20,2143,19
2024-09-20,2143,19
2023-12-17,2144,19
2024-01-17,2144,49
2024-02-17,2144,19
2024-03-17,2144,29
2024-04-17,2144,29
2024-05-17,2144,99
2024-06-17,2144,29
2024-07-17,2144,29
2024-08-17,2144,19
2024-09-17,2144,99
2024-10-17,2144,29
2023-04-18,2145,49
2024-08-08,2146,19
2024-09-08,2146,19
2024-10-08,2146,29
2024-11-08,2146,49
2024-12-08,2146,29
2025-01-08,2146,29
2025-02-08,2146,29
2025-03-08,2146,29
2025-04-08,2146,19
2025-05-08,2146,19
2025-06-08,2146,19
2025-07-08,2146,19
2025-08-08,2146,99
2025-09-08,2146,49
2023-02-08,2147,29
2023-03-08,2147,49
2023-04-08,2147,29
2023-05-08,2147,19
2023-06-08,2147,19
2023-07-08,2147,29
2023-08-08,2147,29
2023-09-08,2147,19
2023-10-08,2147,99
2023-11-08,2147,19
2023-12-08,2147,29
2024-01-08,2147,19
2024-02-08,2147,49
2024-03-08,2147,49
2024-04-08,2147,19
2024-05-08,2147,99
2024-06-08,2147,19
2023-06-08,2148,49
2023-07-08,2148,49
2023-08-08,2148,99
2023-09-08,2148,49
2024-08-05,2149,29
2024-09-05,2149,99
2024-10-05,2149,29
2024-11-05,2149,29
2024-12-05,2149,49
2025-01-05,2149,49
2025-02-05,2149,19
2025-03-05,2149,19
2025-04-05,2149,99
2023-11-08,2150,19
2023-12-08,2150,19
2024-01-08,2150,19
2024-02-08,2150,29
2024-03-08,2150,99
2024-04-08,2150,19
2024-05-08,2150,29
2024-06-08,2150,29
2024-07-08,2150,19
2024-08-08,2150,29
2024-09-08,2150,49
2023-08-29,2151,29
2023-09-29,2151,49
2023-10-29,2151,19
2023-11-29,2151,19
2023-12-29,2151,19
2024-01-29,2151,19
2024-02-29,2151,19
2024-03-29,2151,19
2024-04-29,2151,29
2024-05-29,2151,29
2024-06-29,2151,19
2024-07-29,2151,19
2024-08-29,2151,29
2024-09-29,2151,19
2024-10-29,2151,29
2024-11-29,2151,49
2024-03-20,2152,49
2024-04-20,2152,29
2024-05-20,2152,19
2024-06-20,2152,29
2024-07-20,2152,99
2024-08-20,2152,19
2024-09-20,2152,19
2024-10-20,2152,29
2024-11-20,2152,19
2024-12-20,2152,99
2025-01-20,2152,19
2025-02-20,2152,29
2025-03-20,2152,19
2025-04-20,2152,19
2025-05-20,2152,19
2023-10-25,2153,19
2023-11-25,2153,19
2023-12-25,2153,19
2024-01-25,2153,19
2023-02-05,2154,49
2023-03-25,2155,49
2023-04-25,2155,19
2023-05-25,2155,19
2023-06-25,2155,19
2023-07-25,2155,19
2023-08-25,2155,99
2023-09-25,2155,29
2023-10-25,2155,19
2023-11-25,2155,49
2023-12-25,2155,19
2024-01-25,2155,19
2024-02-25,2155,19
2024-03-25,2155,29
2024-04-25,2155,19
2024-05-25,2155,19
2024-03-27,2156,19
2024-04-27,2156,29
2024-05-27,2156,49
2024-06-27,2156,49
2024-07-27,2156,29
2024-08-27,2156,99
2024-09-27,2156,19
2024-10-27,2156,19
2024-11-27,2156,29
2024-01-20,2157,19
2024-02-20,2157,19
2024-03-20,2157,19
2023-06-21,2158,29
2023-07-21,2158,99
2023-08-21,2158,19
2023-09-21,2158,19
2023-10-21,2158,49
2023-11-21,2158,19
2023-12-21,2158,19
2024-01-11,2159,49
2024-02-11,2159,49
2024-03-11,2159,29
2024-04-11,2159,19
2024-05-11,2159,19
2024-06-11,2159,19
2024-07-11,2159,99
2024-08-11,2159,29
2024-09-11,2159,19
2024-10-11,2159,29
2024-11-11,2159,29
2024-12-11,2159,99
2025-01-11,2159,49
2025-02-11,2159,19
2025-03-11,2159,49
2024-11-15,2160,49
2024-12-15,2160,99
2025-01-15,2160,49
2025-02-15,2160,19
2025-03-15,2160,99
2025-04-15,2160,29
2025-05-15,2160,29
2025-06-15,2160,99
2025-07-15,2160,49
2025-08-15,2160,29
2025-09-15,2160,49
2025-10-15,2160,19
2025-11-15,2160,29
2023-12-28,2161,19
2024-01-28,2161,29
2024-02-28,2161,29
2024-03-28,2161,29
2024-04-28,2161,19
2024-05-28,2161,49
2024-06-28,2161,19
2024-07-28,2161,19
2024-07-12,2162,19
2024-08-12,2162,29
2024-09-12,2162,19
2023-05-21,2163,19
2023-06-21,2163,19
2023-07-21,2163,49
2023-08-21,2163,99
2023-09-21,2163,49
2023-10-21,2163,19
2023-04-28,2164,29
2023-05-28,2164,49
2023-10-04,2165,49
2023-11-04,2165,49
2023-12-04,2165,19
2024-01-04,2165,19
2024-02-04,2165,19
2024-03-04,2165,49
2024-04-04,2165,49
2024-05-04,2165,29
2024-06-04,2165,19
2024-07-04,2165,19
2024-08-04,2165,49
2024-09-04,2165,99
2024-12-26,2166,19
2025-01-26,2166,19
2025-02-26,2166,19
2025-03-26,2166,49
2023-08-08,2167,29
2023-01-26,2168,29
2023-02-26,2168,19
2023-03-26,2168,19
2023-04-26,2168,49
2023-05-26,2168,29
2023-06-26,2168,19
2023-07-26,2168,19
2023-08-26,2168,19
2023-09-26,2168,19
2023-10-26,2168,29
2023-11-26,2168,29
2023-12-26,2168,29
2024-01-26,2168,49
2024-02-26,2168,29
2024-03-26,2168,19
2024-06-04,2169,29
2024-07-04,2169,29
2024-08-04,2169,49
2024-09-04,2169,99
2024-10-04,2169,29
2024-11-04,2169,49
2024-12-04,2169,19
2025-01-04,2169,29
2025-02-04,2169,49
2025-03-04,2169,29
2025-04-04,2169,29
2025-05-04,2169,49
2025-06-04,2169,19
2025-07-04,2169,19
2025-08-04,2169,29
2025-09-04,2169,49
2025-10-04,2169,49
2023-01-10,2170,29
2023-02-10,2170,99
2023-03-10,2170,49
2023-04-10,2170,19
2023-05-10,2170,19
2023-06-10,2170,19
2023-07-10,2170,19
2023-08-10,2170,29
2024-01-13,2171,19
2024-02-13,2171,19
2024-09-24,2172,19
2024-10-24,2172,29
2024-11-24,2172,49
2024-12-24,2172,49
2025-01-24,2172,49
2024-09-28,2173,49
2024-10-28,2173,49
2024-11-28,2173,29
2024-12-28,2173,49
2025-01-28,2173,19
2025-02-28,2173,19
2025-03-28,2173,19
2025-04-28,2173,19
2025-05-28,2173,29
2025-06-28,2173,49
2025-07-28,2173,19
2025-08-28,2173,99
2025-09-28,2173,99
2024-11-12,2174,19
2024-12-12,2174,19
2025-01-12,2174,19
2025-02-12,2174,19
2025-03-12,2174,29
2025-04-12,2174,99
2025-05-12,2174,49
2025-06-12,2174,49
2025-07-12,2174,19
2025-08-12,2174,19
2025-09-12,2174,29
2025-10-12,2174,19
2025-11-12,2174,49
2025-12-12,2174,99
2026-01-12,2174,19
2026-02-12,2174,49
2026-03-12,2174,19
2024-08-06,2175,19
2024-09-06,2175,29
2024-10-06,2175,19
2024-11-06,2175,99
2024-12-06,2175,29
2025-01-06,2175,29
2025-02-06,2175,49
2025-03-06,2175,29
2025-04-06,2175,19
2025-05-06,2175,29
2025-06-06,2175,19
2023-06-01,2176,29
2023-07-01,2176,29
2024-12-20,2177,19
2025-01-20,2177,99
2023-02-18,2178,29
2023-03-18,2178,29
2023-04-18,2178,19
2023-05-18,2178,19
2023-06-18,2178,29
2023-07-18,2178,29
2023-08-18,2178,99
2023-09-18,2178,19
2023-10-18,2178,29
2023-11-18,2178,19
2023-06-03,2179,19
2023-07-03,2179,19
2023-08-03,2179,29
2023-09-03,2179,19
2023-10-03,2179,99
2023-11-03,2179,99
2023-12-03,2179,19
2024-01-03,2179,99
2024-02-03,2179,29
2023-10-20,2180,49
2023-11-20,2180,19
2023-12-20,2180,19
2024-01-20,2180,19
2024-02-20,2180,19
2024-08-02,2181,49
2024-09-02,2181,49
2024-10-02,2181,19
2024-11-02,2181,19
2024-12-02,2181,19
2025-01-02,2181,19
2025-02-02,2181,19
2025-03-02,2181,19
2025-04-02,2181,29
2025-05-02,2181,49
2025-06-02,2181,29
2025-07-02,2181,49
2025-08-02,2181,19
2023-02-19,2182,99
2023-03-19,2182,19
2023-04-19,2182,19
2023-05-19,2182,49
2023-06-19,2182,19
2023-07-19,2182,19
2023-08-19,2182,99
2023-09-19,2182,19
2023-10-19,2182,19
2023-11-19,2182,29
2023-12-19,2182,49
2024-01-19,2182,19
2024-02-19,2182,29
2024-03-19,2182,29
2024-10-25,2183,19
2024-11-25,2183,19
2024-12-25,2183,29
2025-01-25,2183,49
2025-02-25,2183,49
2025-03-25,2183,49
2024-06-14,2184,19
2024-07-14,2184,29
2024-08-14,2184,19
2024-09-14,2184,99
2024-10-14,2184,19
2024-11-14,2184,29
2024-12-14,2184,19
2025-01-14,2184,29
2025-02-14,2184,49
2025-03-14,2184,19
2025-04-14,2184,49
2025-05-14,2184,99
2025-06-14,2184,19
2025-07-14,2184,49
2024-09-03,2185,49
2024-10-03,2185,29
2024-11-03,2185,49
2024-12-03,2185,19
2025-01-03,2185,29
2025-02-03,2185,99
2025-03-03,2185,29
2025-04-03,2185,99
2025-05-03,2185,29
2023-03-01,2186,19
2023-04-01,2186,19
2023-05-01,2186,29
2023-06-01,2186,29
2023-07-01,2186,19
2023-08-01,2186,49
2023-09-01,2186,19
2023-10-01,2186,29
2023-11-01,2186,19
2023-06-16,2187,49
2023-07-16,2187,99
2023-08-16,2187,29
2023-07-21,2188,29
2023-05-26,2189,29
2023-06-26,2189,29
2023-07-26,2189,49
2023-08-26,2189,19
2023-09-26,2189,29
2023-10-26,2189,49
2023-11-26,2189,49
2023-12-26,2189,19
2024-01-26,2189,49
2024-02-26,2189,99
2024-03-26,2189,29
2024-04-26,2189,49
2024-11-06,2190,19
2024-12-06,2190,49
2025-01-06,2190,19
2025-02-06,2190,19
2025-03-06,2190,29
2025-04-06,2190,29
2025-05-06,2190,49
2025-06-06,2190,29
2025-07-06,2190,49
2025-08-06,2190,19
2025-09-06,2190,29
2025-10-06,2190,19
2025-11-06,2190,19
2025-12-06,2190,49
2026-01-06,2190,19
2026-02-06,2190,49
2024-03-14,2191,19
2024-04-14,2191,49
2024-05-14,2191,19
2024-06-14,2191,99
2024-07-14,2191,19
2024-08-14,2191,19
2024-09-14,2191,19
2024-10-14,2191,19
2024-11-14,2191,29
2024-12-14,2191,29
2025-01-14,2191,99
2025-02-14,2191,19
2023-08-30,2192,19
2023-09-30,2192,29
2023-10-30,2192,29
2023-11-30,2192,99
2023-12-30,2192,49
2024-01-30,2192,19
2024-08-03,2193,19
2024-09-03,2193,49
2024-10-03,2193,29
2024-11-03,2193,99
2024-12-03,2193,29
2025-01-03,2193,49
2025-02-03,2193,99
2025-03-03,2193,19
2025-04-03,2193,49
2025-05-03,2193,19
2025-06-03,2193,29
2025-07-03,2193,49
2025-08-03,2193,29
2024-11-17,2194,99
2024-12-17,2194,49
2025-01-17,2194,29
2025-02-17,2194,19
2025-03-17,2194,29
2025-04-17,2194,19
2025-05-17,2194,29
2024-07-14,2195,19
2024-08-14,2195,19
2024-09-14,2195,49
2024-10-14,2195,49
2024-11-14,2195,19
2024-12-14,2195,99
2025-01-14,2195,29
2025-02-14,2195,99
2025-03-14,2195,29
2025-04-14,2195,29
2024-04-27,2196,49
2024-05-27,2196,29
2024-06-27,2196,49
2024-07-27,2196,19
2024-08-27,2196,49
2024-09-27,2196,29
2024-10-27,2196,19
2024-11-27,2196,19
2024-12-27,2196,19
2025-01-27,2196,49
2025-02-27,2196,29
2025-03-27,2196,19
2025-04-27,2196,19
2025-05-27,2196,29
2025-06-27,2196,19
2025-07-27,2196,29
2023-04-18,2197,19
2023-05-18,2197,19
2023-08-14,2198,29
2024-11-03,2199,99
2024-12-03,2199,29
2025-01-03,2199,19
2025-02-03,2199,29
2025-03-03,2199,49
2025-04-03,2199,29
2025-05-03,2199,49
2025-06-03,2199,19
2025-07-03,2199,49
2025-08-03,2199,29
2025-09-03,2199,29
2024-09-22,2200,29
2024-10-22,2200,49
2024-11-22,2200,99
2024-12-22,2200,19
2025-01-22,2200,29
2025-02-22,2200,99
2025-03-22,2200,19
2025-04-22,2200,29
2025-05-22,2200,19
2025-06-22,2200,19
2025-07-22,2200,99
2024-10-22,2201,19
2024-10-23,2202,19
2024-11-23,2202,19
2024-12-23,2202,49
2025-01-23,2202,29
2025-02-23,2202,19
2025-03-23,2202,99
2025-04-23,2202,29
2025-05-23,2202,29
2024-03-07,2203,19
2024-10-16,2204,29
2024-11-16,2204,19
2024-12-16,2204,19
2025-01-16,2204,49
2025-02-16,2204,19
2025-03-16,2204,29
2025-04-16,2204,99
2025-05-16,2204,29
2025-06-16,2204,19
2025-07-16,2204,19
2025-08-16,2204,99
2025-09-16,2204,29
2025-10-16,2204,29
2024-02-23,2205,19
2024-03-23,2205,19
2024-04-23,2205,29
2024-05-23,2205,19
2024-06-23,2205,29
2024-07-23,2205,19
2024-08-23,2205,29
2024-09-23,2205,19
2024-10-23,2205,19
2024-11-23,2205,19
2024-12-23,2205,49
2025-01-23,2205,49
2025-02-23,2205,19
2025-03-23,2205,49
2024-03-30,2206,19
2024-04-30,2206,29
2024-05-30,2206,19
2024-06-30,2206,19
2023-06-09,2207,29
2023-07-09,2207,29
2023-08-09,2207,19
2023-09-09,2207,49
2023-10-09,2207,19
2023-11-09,2207,99
2023-12-09,2207,29
2024-06-06,2208,19
2024-07-06,2208,99
2024-08-06,2208,19
2024-09-06,2208,49
2024-10-06,2208,19
2024-11-06,2208,29
2024-12-06,2208,49
2025-01-06,2208,49
2024-10-11,2209,49
2024-11-11,2209,19
2024-12-11,2209,19
2025-01-11,2209,29
2025-02-11,2209,49
2025-03-11,2209,19
2025-04-11,2209,19
2025-05-11,2209,49
2024-08-12,2210,19
2023-03-18,2211,49
2023-04-18,2211,19
2023-05-18,2211,19
2023-06-18,2211,19
2023-07-18,2211,99
2023-08-18,2211,99
2023-09-18,2211,19
2023-10-18,2211,29
2023-11-18,2211,49
2024-05-23,2212,49
2024-06-23,2212,19
2024-07-23,2212,19
2024-08-23,2212,99
2024-09-23,2212,29
2024-10-23,2212,99
2024-11-23,2212,19
2024-12-23,2212,29
2025-01-23,2212,29
2025-02-23,2212,49
2025-03-23,2212,99
2025-04-23,2212,19
2025-05-23,2212,29
2024-03-16,2213,29
2024-04-16,2213,99
2024-05-16,2213,19
2024-06-16,2213,29
2024-07-16,2213,19
2024-08-16,2213,29
2024-09-16,2213,29
2024-10-16,2213,29
2024-11-16,2213,49
2023-09-11,2214,29
2023-10-11,2214,19
2023-11-11,2214,49
2023-12-11,2214,19
2024-01-11,2214,49
2024-02-11,2214,19
2024-03-11,2214,19
2024-04-11,2214,19
2024-05-11,2214,99
2024-06-11,2214,19
2023-11-16,2215,49
2023-12-16,2215,99
2024-01-16,2215,49
2024-02-16,2215,19
2024-03-16,2215,19
2024-04-16,2215,29
2024-05-16,2215,29
2024-06-16,2215,29
2024-07-16,2215,19
2024-08-16,2215,49
2023-09-20,2216,19
2023-10-20,2216,19
2023-11-20,2216,29
2023-12-20,2216,29
2024-01-20,2216,29
2024-02-20,2216,19
2024-03-20,2216,19
2024-04-20,2216,19
2024-05-20,2216,29
2024-06-20,2216,29
2024-07-20,2216,19
2024-08-20,2216,49
2024-08-19,2217,19
2024-09-19,2217,49
2024-10-19,2217,19
2024-11-19,2217,49
2024-12-19,2217,19
2025-01-19,2217,19
2025-02-19,2217,19
2025-03-19,2217,99
2025-04-19,2217,99
2025-05-19,2217,19
2024-10-19,2218,49
2024-11-19,2218,49
2024-12-19,2218,19
2025-01-19,2218,99
2025-02-19,2218,29
2025-03-19,2218,19
2025-04-19,2218,29
2025-05-19,2218,99
2025-06-19,2218,49
2025-07-19,2218,19
2025-08-19,2218,29
2025-09-19,2218,19
2025-10-19,2218,29
2025-11-19,2218,29
2025-12-19,2218,19
2026-01-19,2218,29
2026-02-19,2218,99
2024-07-07,2219,19
2024-08-07,2219,29
2024-09-07,2219,19
2024-10-07,2219,29
2024-11-07,2219,49
2024-12-07,2219,19
2025-01-07,2219,19
2025-02-07,2219,29
2025-03-07,2219,19
2025-04-07,2219,29
2024-01-09,2220,29
2024-02-09,2220,19
2024-03-09,2220,19
2024-04-09,2220,19
2024-05-09,2220,19
2024-06-09,2220,49
2024-09-28,2221,29
2024-10-28,2221,19
2023-06-16,2222,29
2023-07-16,2222,19
2023-08-16,2222,49
2023-09-16,2222,19
2023-10-16,2222,29
2023-11-16,2222,19
2023-12-16,2222,49
2024-01-16,2222,49
2024-02-16,2222,29
2024-03-16,2222,19
2024-04-03,2223,29
2024-05-03,2223,49
2023-10-07,2224,29
2023-11-07,2224,49
2023-12-07,2224,19
2024-01-07,2224,19
2024-02-07,2224,49
2024-03-07,2224,49
2024-04-07,2224,29
2024-05-07,2224,19
2024-06-07,2224,29
2024-11-30,2225,19
2024-12-30,2225,19
2025-01-30,2225,99
2025-02-28,2225,19
2025-03-30,2225,19
2025-04-30,2225,29
2025-05-30,2225,29
2025-06-30,2225,49
2025-07-30,2225,49
2025-08-30,2225,49
2025-09-30,2225,99
2025-10-30,2225,49
2025-11-30,2225,19
2025-12-30,2225,29
2026-01-30,2225,29
2026-02-28,2225,29
2023-10-29,2226,19
2023-11-29,2226,19
2023-12-29,2226,19
2024-01-29,2226,49
2024-02-29,2226,49
2024-03-29,2226,29
2024-04-29,2226,19
2024-05-29,2226,19
2024-06-29,2226,29
2024-07-29,2226,29
2024-06-14,2227,49
2024-07-14,2227,19
2024-08-14,2227,19
2024-09-14,2227,49
2024-08-02,2228,19
2024-09-02,2228,29
2024-10-02,2228,49
2023-08-06,2229,19
2023-09-06,2229,99
2023-10-06,2229,19
2023-11-06,2229,19
2023-12-06,2229,99
2024-01-06,2229,29
2024-02-06,2229,29
2024-03-06,2229,19
2024-04-06,2229,49
2024-05-06,2229,19
2024-06-06,2229,19
2024-07-06,2229,19
2024-08-06,2229,19
2024-09-06,2229,99
2024-10-06,2229,29
2024-11-06,2229,29
2023-04-12,2230,49
2023-05-12,2230,19
2023-06-12,2230,29
2023-07-12,2230,49
2023-08-12,2230,19
2023-09-12,2230,29
2024-07-07,2231,19
2024-08-07,2231,29
2024-09-07,2231,19
2024-10-07,2231,29
2024-11-07,2231,99
2023-10-15,2232,19
2023-11-15,2232,49
2023-12-15,2232,19
2024-01-15,2232,19
2024-02-15,2232,29
2024-03-15,2232,99
2024-04-15,2232,19
2024-05-15,2232,99
2024-06-15,2232,49
2024-07-15,2232,29
2023-06-16,2233,29
2023-07-16,2233,19
2023-08-16,2233,19
2023-09-16,2233,19
2023-10-16,2233,19
2023-11-16,2233,19
2023-12-16,2233,49
2024-01-16,2233,19
2024-02-16,2233,19
2024-03-16,2233,19
2024-04-16,2233,29
2024-05-16,2233,99
2024-06-16,2233,19
2024-09-12,2234,99
2024-10-12,2234,99
2024-11-12,2234,29
2024-12-12,2234,49
2025-01-12,2234,29
2025-02-12,2234,19
2025-03-12,2234,99
2025-04-12,2234,19
2025-05-12,2234,49
2025-06-12,2234,19
2025-07-12,2234,49
2025-08-12,2234,29
2025-09-12,2234,29
2023-02-05,2235,29
2023-03-05,2235,29
2023-04-05,2235,19
2023-05-05,2235,49
2023-06-05,2235,49
2023-07-05,2235,29
2023-08-05,2235,19
2023-09-05,2235,49
2023-10-05,2235,19
2023-11-05,2235,19
2023-12-19,2236,19
2024-01-19,2236,29
2024-02-19,2236,19
2024-03-19,2236,29
2024-04-19,2236,29
2024-05-19,2236,29
2024-06-19,2236,19
2024-07-19,2236,49
2024-08-19,2236,49
2024-09-19,2236,19
2024-10-19,2236,29
2024-11-19,2236,19
2024-12-19,2236,19
2024-11-06,2237,49
2024-12-06,2237,29
2025-01-06,2237,29
2025-02-06,2237,99
2025-03-06,2237,19
2025-04-06,2237,49
2025-05-06,2237,99
2025-06-06,2237,29
2025-07-06,2237,49
2025-08-06,2237,19
2025-09-06,2237,19
2025-10-06,2237,29
2025-11-06,2237,19
2023-03-14,2238,19
2024-10-09,2239,29
2024-11-09,2239,19
2024-12-09,2239,19
2025-01-09,2239,49
2025-02-09,2239,19
2025-03-09,2239,29
2025-04-09,2239,99
2025-05-09,2239,49
2023-12-19,2240,19
2024-01-19,2240,19
2024-02-19,2240,19
2024-03-19,2240,49
2024-04-19,2240,49
2024-05-19,2240,29
2024-06-19,2240,49
2024-07-19,2240,19
2024-08-19,2240,29
2024-09-19,2240,19
2024-10-19,2240,49
2024-11-19,2240,19
2023-03-11,2241,19
2023-04-11,2241,19
2023-05-11,2241,49
2023-06-11,2241,29
2023-07-11,2241,19
2023-08-11,2241,29
2023-09-11,2241,29
2023-10-11,2241,29
2023-11-11,2241,99
2023-12-11,2241,19
2024-01-11,2241,29
2024-02-11,2241,19
2024-03-11,2241,19
2024-02-29,2242,19
2024-03-29,2242,29
